date, networkCode, gatewayCode, sensorCode, value
2025-11-20 11:00:00, NET_01, GW_0101, S_010101, 20.90
2025-11-20 12:00:00, NET_01, GW_0101, S_010101, 16.28
2025-11-20 13:00:00, NET_01, GW_0101, S_010101, 14.36
2025-11-20 14:00:00, NET_01, GW_0101, S_010101, 11.27
2025-11-20 15:00:00, NET_01, GW_0101, S_010101, 19.41
2025-11-20 16:00:00, NET_01, GW_0101, S_010101, 12.94
2025-11-20 17:00:00, NET_01, GW_0101, S_010101, 11.71
2025-11-20 18:00:00, NET_01, GW_0101, S_010101, 14.46
2025-11-20 19:00:00, NET_01, GW_0101, S_010101, 20.91
2025-11-20 20:00:00, NET_01, GW_0101, S_010101, 21.45
2025-11-20 21:00:00, NET_01, GW_0101, S_010101, 14.22
2025-11-20 22:00:00, NET_01, GW_0101, S_010101, 16.38
2025-11-20 23:00:00, NET_01, GW_0101, S_010101, 19.03
2025-11-21 00:00:00, NET_01, GW_0101, S_010101, 13.20
2025-11-21 01:00:00, NET_01, GW_0101, S_010101, 13.90
2025-11-21 02:00:00, NET_01, GW_0101, S_010101, 12.45
2025-11-21 03:00:00, NET_01, GW_0101, S_010101, 21.50
2025-11-21 04:00:00, NET_01, GW_0101, S_010101, 11.52
2025-11-21 05:00:00, NET_01, GW_0101, S_010101, 20.17
2025-11-21 06:00:00, NET_01, GW_0101, S_010101, 18.32
2025-11-21 07:00:00, NET_01, GW_0101, S_010101, 15.49
2025-11-21 08:00:00, NET_01, GW_0101, S_010101, 20.71
2025-11-21 09:00:00, NET_01, GW_0101, S_010101, 21.77
2025-11-21 10:00:00, NET_01, GW_0101, S_010101, 13.76
2025-11-21 11:00:00, NET_01, GW_0101, S_010101, 17.12
2025-11-21 12:00:00, NET_01, GW_0101, S_010101, 16.39
2025-11-21 13:00:00, NET_01, GW_0101, S_010101, 12.69
2025-11-21 14:00:00, NET_01, GW_0101, S_010101, 11.16
2025-11-21 15:00:00, NET_01, GW_0101, S_010101, 18.02
2025-11-21 16:00:00, NET_01, GW_0101, S_010101, 14.64
2025-11-21 17:00:00, NET_01, GW_0101, S_010101, 21.43
2025-11-21 18:00:00, NET_01, GW_0101, S_010101, 13.44
2025-11-21 19:00:00, NET_01, GW_0101, S_010101, 18.68
2025-11-21 20:00:00, NET_01, GW_0101, S_010101, 14.91
2025-11-21 21:00:00, NET_01, GW_0101, S_010101, 15.50
2025-11-21 22:00:00, NET_01, GW_0101, S_010101, 12.26
2025-11-21 23:00:00, NET_01, GW_0101, S_010101, 19.09
2025-11-22 00:00:00, NET_01, GW_0101, S_010101, 19.90
2025-11-22 01:00:00, NET_01, GW_0101, S_010101, 10.28
2025-11-22 02:00:00, NET_01, GW_0101, S_010101, 18.71
2025-11-22 03:00:00, NET_01, GW_0101, S_010101, 21.93
2025-11-22 04:00:00, NET_01, GW_0101, S_010101, 21.79
2025-11-22 05:00:00, NET_01, GW_0101, S_010101, 16.69
2025-11-22 06:00:00, NET_01, GW_0101, S_010101, 17.55
2025-11-22 07:00:00, NET_01, GW_0101, S_010101, 11.01
2025-11-22 08:00:00, NET_01, GW_0101, S_010101, 18.25
2025-11-22 09:00:00, NET_01, GW_0101, S_010101, 21.56
2025-11-22 10:00:00, NET_01, GW_0101, S_010101, 20.35
2025-11-22 11:00:00, NET_01, GW_0101, S_010101, 10.43
2025-11-22 12:00:00, NET_01, GW_0101, S_010101, 18.35
2025-11-22 13:00:00, NET_01, GW_0101, S_010101, 21.94
2025-11-22 14:00:00, NET_01, GW_0101, S_010101, 16.36
2025-11-22 15:00:00, NET_01, GW_0101, S_010101, 15.91
2025-11-22 16:00:00, NET_01, GW_0101, S_010101, 21.63
2025-11-22 17:00:00, NET_01, GW_0101, S_010101, 14.87
2025-11-22 18:00:00, NET_01, GW_0101, S_010101, 13.63
2025-11-22 19:00:00, NET_01, GW_0101, S_010101, 13.46
2025-11-22 20:00:00, NET_01, GW_0101, S_010101, 13.03
2025-11-22 21:00:00, NET_01, GW_0101, S_010101, 15.83
2025-11-22 22:00:00, NET_01, GW_0101, S_010101, 11.04
2025-11-22 23:00:00, NET_01, GW_0101, S_010101, 12.45
2025-11-23 00:00:00, NET_01, GW_0101, S_010101, 15.43
2025-11-23 01:00:00, NET_01, GW_0101, S_010101, 20.67
2025-11-23 02:00:00, NET_01, GW_0101, S_010101, 17.43
2025-11-23 03:00:00, NET_01, GW_0101, S_010101, 21.66
2025-11-23 04:00:00, NET_01, GW_0101, S_010101, 12.50
2025-11-23 05:00:00, NET_01, GW_0101, S_010101, 13.09
