date, networkCode, gatewayCode, sensorCode, value
2025-11-19 01:00:00, NET_01, GW_0102, S_010201, 957.25
2025-11-19 02:00:00, NET_01, GW_0102, S_010201, 947.60
2025-11-19 03:00:00, NET_01, GW_0102, S_010201, 964.49
2025-11-19 04:00:00, NET_01, GW_0102, S_010201, 965.43
2025-11-19 05:00:00, NET_01, GW_0102, S_010201, 957.81
2025-11-19 06:00:00, NET_01, GW_0102, S_010201, 962.36
2025-11-19 07:00:00, NET_01, GW_0102, S_010201, 956.38
2025-11-19 08:00:00, NET_01, GW_0102, S_010201, 949.37
2025-11-19 09:00:00, NET_01, GW_0102, S_010201, 950.39
2025-11-19 10:00:00, NET_01, GW_0102, S_010201, 956.63
2025-11-19 11:00:00, NET_01, GW_0102, S_010201, 959.55
2025-11-19 12:00:00, NET_01, GW_0102, S_010201, 965.10
2025-11-19 13:00:00, NET_01, GW_0102, S_010201, 952.44
2025-11-19 14:00:00, NET_01, GW_0102, S_010201, 948.93
2025-11-19 15:00:00, NET_01, GW_0102, S_010201, 948.29
2025-11-19 16:00:00, NET_01, GW_0102, S_010201, 950.28
2025-11-19 17:00:00, NET_01, GW_0102, S_010201, 949.97
2025-11-19 18:00:00, NET_01, GW_0102, S_010201, 948.53
2025-11-19 19:00:00, NET_01, GW_0102, S_010201, 957.53
2025-11-19 20:00:00, NET_01, GW_0102, S_010201, 957.62
2025-11-19 21:00:00, NET_01, GW_0102, S_010201, 968.46
2025-11-19 22:00:00, NET_01, GW_0102, S_010201, 957.21
2025-11-19 23:00:00, NET_01, GW_0102, S_010201, 944.91
2025-11-20 00:00:00, NET_01, GW_0102, S_010201, 947.93
2025-11-20 01:00:00, NET_01, GW_0102, S_010201, 960.13
2025-11-20 02:00:00, NET_01, GW_0102, S_010201, 950.46
2025-11-20 03:00:00, NET_01, GW_0102, S_010201, 943.22
2025-11-20 04:00:00, NET_01, GW_0102, S_010201, 957.48
2025-11-20 05:00:00, NET_01, GW_0102, S_010201, 950.59
2025-11-20 06:00:00, NET_01, GW_0102, S_010201, 957.36
2025-11-20 07:00:00, NET_01, GW_0102, S_010201, 959.58
2025-11-20 08:00:00, NET_01, GW_0102, S_010201, 945.42
2025-11-20 09:00:00, NET_01, GW_0102, S_010201, 945.19
2025-11-20 10:00:00, NET_01, GW_0102, S_010201, 962.16
2025-11-20 11:00:00, NET_01, GW_0102, S_010201, 968.65
