date, networkCode, gatewayCode, sensorCode, value
2025-11-19 05:00:00, NET_01, GW_0101, S_010104, 10.03
2025-11-19 06:30:00, NET_01, GW_0101, S_010104, 8.02
2025-11-19 08:00:00, NET_01, GW_0101, S_010104, 5.94
2025-11-19 09:30:00, NET_01, GW_0101, S_010104, 7.54
2025-11-19 11:00:00, NET_01, GW_0101, S_010104, 6.90
2025-11-19 12:30:00, NET_01, GW_0101, S_010104, 11.97
2025-11-19 14:00:00, NET_01, GW_0101, S_010104, 10.40
2025-11-19 15:30:00, NET_01, GW_0101, S_010104, 7.33
2025-11-19 17:00:00, NET_01, GW_0101, S_010104, 8.28
2025-11-19 18:30:00, NET_01, GW_0101, S_010104, 5.82
2025-11-19 20:00:00, NET_01, GW_0101, S_010104, 7.80
2025-11-19 21:30:00, NET_01, GW_0101, S_010104, 10.69
2025-11-19 23:00:00, NET_01, GW_0101, S_010104, 7.71
2025-11-20 00:30:00, NET_01, GW_0101, S_010104, 10.23
2025-11-20 02:00:00, NET_01, GW_0101, S_010104, 10.51
2025-11-20 03:30:00, NET_01, GW_0101, S_010104, 6.48
2025-11-20 05:00:00, NET_01, GW_0101, S_010104, 6.14
2025-11-20 06:30:00, NET_01, GW_0101, S_010104, 10.94
2025-11-20 08:00:00, NET_01, GW_0101, S_010104, 9.35
2025-11-20 09:30:00, NET_01, GW_0101, S_010104, 6.07
2025-11-20 11:00:00, NET_01, GW_0101, S_010104, 8.37
2025-11-20 12:30:00, NET_01, GW_0101, S_010104, 6.33
2025-11-20 14:00:00, NET_01, GW_0101, S_010104, 10.61
2025-11-20 15:30:00, NET_01, GW_0101, S_010104, 5.65
2025-11-20 17:00:00, NET_01, GW_0101, S_010104, 11.18
2025-11-20 18:30:00, NET_01, GW_0101, S_010104, 8.09
2025-11-20 20:00:00, NET_01, GW_0101, S_010104, 10.90
2025-11-20 21:30:00, NET_01, GW_0101, S_010104, 5.80
2025-11-20 23:00:00, NET_01, GW_0101, S_010104, 6.51
2025-11-21 00:30:00, NET_01, GW_0101, S_010104, 11.67
2025-11-21 02:00:00, NET_01, GW_0101, S_010104, 5.75
2025-11-21 03:30:00, NET_01, GW_0101, S_010104, 7.90
2025-11-21 05:00:00, NET_01, GW_0101, S_010104, 9.46
2025-11-21 06:30:00, NET_01, GW_0101, S_010104, 8.64
2025-11-21 08:00:00, NET_01, GW_0101, S_010104, 10.55
2025-11-21 09:30:00, NET_01, GW_0101, S_010104, 9.77
2025-11-21 11:00:00, NET_01, GW_0101, S_010104, 5.36
2025-11-21 12:30:00, NET_01, GW_0101, S_010104, 9.18
2025-11-21 14:00:00, NET_01, GW_0101, S_010104, 11.26
2025-11-21 15:30:00, NET_01, GW_0101, S_010104, 8.42
2025-11-21 17:00:00, NET_01, GW_0101, S_010104, 6.44
2025-11-21 18:30:00, NET_01, GW_0101, S_010104, 7.01
2025-11-21 20:00:00, NET_01, GW_0101, S_010104, 7.88
2025-11-21 21:30:00, NET_01, GW_0101, S_010104, 10.93
2025-11-21 23:00:00, NET_01, GW_0101, S_010104, 11.35
