date, networkCode, gatewayCode, sensorCode, value
2025-11-20 23:40:00, NET_01, GW_0102, S_010205, 994.87
2025-11-21 01:20:00, NET_01, GW_0102, S_010205, 991.56
2025-11-21 03:00:00, NET_01, GW_0102, S_010205, 1016.46
2025-11-21 04:40:00, NET_01, GW_0102, S_010205, 998.36
2025-11-21 06:20:00, NET_01, GW_0102, S_010205, 999.20
2025-11-21 08:00:00, NET_01, GW_0102, S_010205, 1006.56
2025-11-21 09:40:00, NET_01, GW_0102, S_010205, 1004.56
2025-11-21 11:20:00, NET_01, GW_0102, S_010205, 1009.57
2025-11-21 13:00:00, NET_01, GW_0102, S_010205, 1004.78
2025-11-21 14:40:00, NET_01, GW_0102, S_010205, 1003.05
2025-11-21 16:20:00, NET_01, GW_0102, S_010205, 1003.86
2025-11-21 18:00:00, NET_01, GW_0102, S_010205, 1009.17
2025-11-21 19:40:00, NET_01, GW_0102, S_010205, 1014.64
2025-11-21 21:20:00, NET_01, GW_0102, S_010205, 1013.04
2025-11-21 23:00:00, NET_01, GW_0102, S_010205, 993.78
2025-11-22 00:40:00, NET_01, GW_0102, S_010205, 1010.61
2025-11-22 02:20:00, NET_01, GW_0102, S_010205, 1002.54
2025-11-22 04:00:00, NET_01, GW_0102, S_010205, 1016.76
2025-11-22 05:40:00, NET_01, GW_0102, S_010205, 1001.44
2025-11-22 07:20:00, NET_01, GW_0102, S_010205, 995.59
2025-11-22 09:00:00, NET_01, GW_0102, S_010205, 1005.61
2025-11-22 10:40:00, NET_01, GW_0102, S_010205, 1003.09
2025-11-22 12:20:00, NET_01, GW_0102, S_010205, 995.91
2025-11-22 14:00:00, NET_01, GW_0102, S_010205, 1004.98
2025-11-22 15:40:00, NET_01, GW_0102, S_010205, 1010.30
2025-11-22 17:20:00, NET_01, GW_0102, S_010205, 999.44
2025-11-22 19:00:00, NET_01, GW_0102, S_010205, 1000.71
2025-11-22 20:40:00, NET_01, GW_0102, S_010205, 1008.00
2025-11-22 22:20:00, NET_01, GW_0102, S_010205, 1016.11
2025-11-23 00:00:00, NET_01, GW_0102, S_010205, 1007.39
2025-11-23 01:40:00, NET_01, GW_0102, S_010205, 995.00
